Shipping Service,Order Quantity,Province,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Product ID,Category,Sub-Category,Product Name,Sales,Discount,Profit
Standard Class,5,Phu Yen,CA-2016-119445,6/26/2016,7/3/2016,GM-14500,Gene McClure,Consumer,Vietnam,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,0,1.043
Standard Class,3,Tp.HCM,CA-2015-124268,7/4/2015,7/8/2015,AD-10180,Alan Dominguez,Home Office,Vietnam,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,0,4.4892
Standard Class,2,Tp.HCM,CA-2016-154711,11/22/2016,11/26/2016,TB-21355,Todd Boyes,Corporate,Vietnam,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,0,11.1664
Standard Class,4,Tp.HCM,CA-2016-154711,11/22/2016,11/26/2016,TB-21355,Todd Boyes,Corporate,Vietnam,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",12.192,0.20000000000000001,4.1148
Standard Class,3,Tp.HCM,CA-2016-154711,11/22/2016,11/26/2016,TB-21355,Todd Boyes,Corporate,Vietnam,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,20.82,0,7.4952
First Class,4,Nghe An,CA-2016-163384,11/10/2016,11/12/2016,CC-12430,Chuck Clark,Home Office,Vietnam,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,0.20000000000000001,4.4604
First Class,5,Nghe An,CA-2016-163384,11/10/2016,11/12/2016,CC-12430,Chuck Clark,Home Office,Vietnam,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,32.4,0,15.552
Standard Class,3,Dak Lak,CA-2015-101707,8/27/2015,9/1/2015,PF-19165,Philip Fox,Consumer,Vietnam,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,0,9.2232
Standard Class,5,Dak Lak,CA-2015-101707,8/27/2015,9/1/2015,PF-19165,Philip Fox,Consumer,Vietnam,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.2,0,52.532
Standard Class,1,Dak Lak,CA-2015-101707,8/27/2015,9/1/2015,PF-19165,Philip Fox,Consumer,Vietnam,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,0,1.4784
First Class,2,Nghe An,CA-2015-121391,10/4/2015,10/7/2015,AA-10315,Alex Avila,Consumer,Vietnam,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96,0,7.0096
Second Class,6,An Giang,CA-2016-137043,12/23/2016,12/25/2016,LC-17140,Logan Currie,Consumer,Vietnam,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,0,166.1004
Second Class,3,An Giang,CA-2016-137043,12/23/2016,12/25/2016,LC-17140,Logan Currie,Consumer,Vietnam,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,0,83.0502
Second Class,2,Binh Dinh,CA-2015-115847,9/19/2015,9/24/2015,TC-21535,Tracy Collins,Home Office,Vietnam,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,0,4.3372
Standard Class,1,Hai Duong,US-2017-126179,7/3/2017,7/7/2017,CS-12460,Chuck Sachs,Consumer,Vietnam,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,0,5.5177
Standard Class,3,Hai Duong,US-2017-126179,7/3/2017,7/7/2017,CS-12460,Chuck Sachs,Consumer,Vietnam,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,0,77.7519
Second Class,7,Binh Duong,CA-2016-101966,7/14/2016,7/16/2016,BM-11785,Bryan Mills,Consumer,Vietnam,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,0.20000000000000001,52.493
1st class,7,Vinh Phuc,CA-2016-141397,6/20/2016,6/21/2016,RC-19825,Roy Collins,Consumer,Vietnam,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,46.76,0,22.4448
1st class,3,Vinh Phuc,CA-2016-141397,6/20/2016,6/21/2016,RC-19825,Roy Collins,Consumer,Vietnam,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,17.712,0.20000000000000001,6.4206
1st class,2,Vinh Phuc,CA-2016-141397,6/20/2016,6/21/2016,RC-19825,Roy Collins,Consumer,Vietnam,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,21.78,0,5.6628
1st class,3,Vinh Phuc,CA-2016-141397,6/20/2016,6/21/2016,RC-19825,Roy Collins,Consumer,Vietnam,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,0,9.7164
1st class,2,Vinh Phuc,CA-2016-141397,6/20/2016,6/21/2016,RC-19825,Roy Collins,Consumer,Vietnam,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,161.568,0.20000000000000001,-8.0784
Standard Class,1,Can Tho,CA-2016-141082,12/9/2016,12/13/2016,FM-14380,Fred McMath,Consumer,Vietnam,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,0,1.7343
Standard Class,4,Can Tho,CA-2016-141082,12/9/2016,12/13/2016,FM-14380,Fred McMath,Consumer,Vietnam,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,0,56.1752
Standard Class,2,Hai Duong,US-2016-134488,9/24/2016,10/1/2016,PK-19075,Pete Kriz,Consumer,Vietnam,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,0.29999999999999999,-13.3176
Standard Class,6,Ha Noi,CA-2016-145919,12/18/2016,12/23/2016,HG-14965,Henry Goldwyn,Corporate,Vietnam,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,0,18.6624
Standard Class,8,HN,CA-2016-145919,12/18/2016,12/23/2016,HG-14965,Henry Goldwyn,Corporate,Vietnam,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,0,62.5056
Standard Class,5,Ha Noi,CA-2016-145919,12/18/2016,12/23/2016,HG-14965,Henry Goldwyn,Corporate,Vietnam,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,0,28.965
Standard Class,1,Thanh Hoa,CA-2017-157651,12/10/2017,12/14/2017,HA-14920,Helen Andreada,Consumer,Vietnam,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,0.20000000000000001,3.3725
First Class,4,Tra Vinh,CA-2017-162635,10/9/2017,10/10/2017,EB-14170,Evan Bailliet,Consumer,Vietnam,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,0.20000000000000001,3.5152
Standard Class,3,Can Tho,CA-2014-107153,9/28/2014,10/3/2014,GZ-14545,George Zrebassa,Corporate,Vietnam,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,0,12.4902
First Class,6,Hai Phong,US-2014-117058,5/27/2014,5/30/2014,LE-16810,Laurel Elliston,Consumer,Vietnam,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,0.80000000000000004,-30.555
Standard Class,6,Thanh Hoa,CA-2015-120439,6/14/2015,6/18/2015,AD-10180,Alan Dominguez,Home Office,Vietnam,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,0.20000000000000001,5.1072
Second Class,4,Nghe An,CA-2017-106033,10/15/2017,10/18/2017,FG-14260,Frank Gastineau,Home Office,Vietnam,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,0,26.376
Standard Class,3,Nghe An,CA-2016-142762,5/23/2016,5/27/2016,LD-17005,Lisa DeCherney,Consumer,Vietnam,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,0,16.302
Standard Class,3,Bac Giang,CA-2014-122567,2/16/2014,2/21/2014,MN-17935,Michael Nguyen,Consumer,Vietnam,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,0.80000000000000004,-1.728
Standard Class,2,Bac Giang,CA-2014-122567,2/16/2014,2/21/2014,MN-17935,Michael Nguyen,Consumer,Vietnam,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,0.80000000000000004,-13.93
Standard Class,8,Ha Noi,CA-2014-121664,5/6/2014,5/10/2014,HP-14815,Harold Pawlan,Home Office,Vietnam,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,0.20000000000000001,52.776
Standard Class,3,HN,US-2017-123281,4/2/2017,4/7/2017,JF-15190,Jamie Frazer,Consumer,Vietnam,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,0,6.5286
Second Class,2,Tp.HCM,CA-2017-100524,3/31/2017,4/2/2017,CM-12115,Chad McGuire,Consumer,Vietnam,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,0,8.0406
Second Class,3,Ho chi Minh,CA-2017-100524,3/31/2017,4/2/2017,CM-12115,Chad McGuire,Consumer,Vietnam,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,0,176.1708
Second Class,8,Tp.HCM,CA-2017-100524,3/31/2017,4/2/2017,CM-12115,Chad McGuire,Consumer,Vietnam,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,0,36.0192
First Class,2,Thai Binh,CA-2017-113481,1/2/2017,1/4/2017,AS-10045,Aaron Smayling,Corporate,Vietnam,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,0.5,-27.828
First Class,5,Thai Binh,CA-2017-113481,1/2/2017,1/4/2017,AS-10045,Aaron Smayling,Corporate,Vietnam,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,0.69999999999999996,-12.528
First Class,6,Thai Binh,CA-2017-113481,1/2/2017,1/4/2017,AS-10045,Aaron Smayling,Corporate,Vietnam,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,0.69999999999999996,-21.1596
First Class,2,Binh Dinh,CA-2016-162901,3/28/2016,3/31/2016,AS-10045,Aaron Smayling,Corporate,Vietnam,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,0,7.85
Standard Class,5,Nghe An,CA-2017-162978,5/4/2017,5/9/2017,LW-16990,Lindsay Williams,Corporate,Vietnam,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,0.20000000000000001,20.6955
Standard Class,3,Nghe An,CA-2017-162978,5/4/2017,5/9/2017,LW-16990,Lindsay Williams,Corporate,Vietnam,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,0,8.4528
Standard Class,1,Nghe An,CA-2017-162978,5/4/2017,5/9/2017,LW-16990,Lindsay Williams,Corporate,Vietnam,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,0.20000000000000001,11.2839
Same Day,3,Binh Duong,US-2014-160444,12/31/1899,7/5/2014,DC-12850,Dan Campbell,Consumer,Vietnam,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,0.20000000000000001,-44.1552
Same Day,11,Binh Duong,US-2014-160444,12/31/1899,7/5/2014,DC-12850,Dan Campbell,Consumer,Vietnam,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,0.20000000000000001,-35.178
First Class,3,Thai Nguyen,CA-2016-145247,5/5/2016,5/7/2016,ND-18370,Natalie DeCherney,Consumer,Vietnam,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,0,36.4044
First Class,1,Ninh Thuan,CA-2017-160045,4/26/2017,4/27/2017,LB-16735,Larry Blacks,Consumer,Vietnam,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,0.59999999999999998,-1.4413
Second Class,2,HN,US-2014-151925,9/26/2014,10/1/2014,KT-16465,Kean Takahito,Consumer,Vietnam,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.568,0.20000000000000001,0
Standard Class,7,Thanh Hoa,CA-2017-125199,10/19/2017,10/25/2017,HM-14860,Harry Marie,Corporate,Vietnam,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,0.20000000000000001,9.2442
Standard Class,4,Thanh Hoa,CA-2017-125199,10/19/2017,10/25/2017,HM-14860,Harry Marie,Corporate,Vietnam,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,0.20000000000000001,7.4
Standard Class,4,Thanh Hoa,CA-2017-125199,10/19/2017,10/25/2017,HM-14860,Harry Marie,Corporate,Vietnam,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,0.40000000000000002,-56.7556
First Class,14,Ha Giang,US-2017-155425,11/10/2017,11/11/2017,AB-10600,Ann Blume,Corporate,Vietnam,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,0.69999999999999996,-25.592
First Class,2,Ha Giang,US-2017-155425,11/10/2017,11/11/2017,AB-10600,Ann Blume,Corporate,Vietnam,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,0.69999999999999996,-63.996
First Class,6,Ha Giang,US-2017-155425,11/10/2017,11/11/2017,AB-10600,Ann Blume,Corporate,Vietnam,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,0.20000000000000001,-35.9928
First Class,2,Ha Giang,US-2017-155425,11/10/2017,11/11/2017,AB-10600,Ann Blume,Corporate,Vietnam,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,0.20000000000000001,15.1188
First Class,4,Ha Giang,US-2017-155425,11/10/2017,11/11/2017,AB-10600,Ann Blume,Corporate,Vietnam,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,0.20000000000000001,-146.1096
Standard Class,3,Dak Nong,CA-2017-136672,3/7/2017,3/12/2017,MG-17890,Michael Granlund,Home Office,Vietnam,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,0,4.908
Standard Class,3,Gia Lai,US-2016-100566,9/3/2016,9/9/2016,JK-16120,Julie Kriz,Home Office,Vietnam,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,0.59999999999999998,-90.2484
Standard Class,5,Gia Lai,US-2017-117247,10/9/2017,10/14/2017,CK-12760,Cyma Kinney,Corporate,Vietnam,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45,0.5,-430.617
Standard Class,3,Gia Lai,US-2017-117247,10/9/2017,10/14/2017,CK-12760,Cyma Kinney,Corporate,Vietnam,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.645,0.5,-42.6528
First Class,4,Tp.HCM,CA-2016-124485,11/24/2016,11/26/2016,NC-18340,Nat Carroll,Consumer,Vietnam,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,0.20000000000000001,6.0256
First Class,2,Tp.HCM,CA-2016-124485,11/24/2016,11/26/2016,NC-18340,Nat Carroll,Consumer,Vietnam,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,0,5.6644
First Class,4,Ho chi Minh,CA-2016-124485,11/24/2016,11/26/2016,NC-18340,Nat Carroll,Consumer,Vietnam,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,0,11.492
First Class,1,Tp.HCM,CA-2016-124485,11/24/2016,11/26/2016,NC-18340,Nat Carroll,Consumer,Vietnam,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,0,3.1104
Standard Class,2,Ba Ria Vung Tau,CA-2016-159212,11/1/2016,11/5/2016,KM-16375,Katherine Murray,Home Office,Vietnam,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,0,6.104
Standard Class,3,Ba Ria Vung Tau,CA-2016-159212,11/1/2016,11/5/2016,KM-16375,Katherine Murray,Home Office,Vietnam,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,0,118.3413
Standard Class,2,Hai Duong,US-2016-161396,4/19/2016,4/25/2016,GM-14455,Gary Mitchum,Home Office,Vietnam,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,0.40000000000000002,-58.1332
Standard Class,5,Hai Duong,US-2016-161396,4/19/2016,4/25/2016,GM-14455,Gary Mitchum,Home Office,Vietnam,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,0.20000000000000001,146.79
First Class,1,Thanh Hoa,US-2014-118486,4/6/2014,4/8/2014,SD-20485,Shirley Daniels,Home Office,Vietnam,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,0.20000000000000001,-2.1896
First Class,3,Thanh Hoa,US-2014-118486,4/6/2014,4/8/2014,SD-20485,Shirley Daniels,Home Office,Vietnam,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,0.40000000000000002,-36.1116
First Class,2,Thanh Hoa,US-2014-118486,4/6/2014,4/8/2014,SD-20485,Shirley Daniels,Home Office,Vietnam,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,0.20000000000000001,21.897
Standard Class,2,Tp.HCM,CA-2016-130407,9/2/2016,9/6/2016,KD-16270,Karen Daniels,Consumer,Vietnam,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,0,19.6248
Standard Class,2,Tp.HCM,CA-2016-130407,9/2/2016,9/6/2016,KD-16270,Karen Daniels,Consumer,Vietnam,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,0,9.995
Standard Class,3,Quang Nam,US-2016-122245,9/25/2016,9/30/2016,AB-10105,Adrian Barton,Consumer,Vietnam,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,0.5,-204.4458
Standard Class,2,Tp.HCM,CA-2016-136329,7/9/2016,7/13/2016,JD-15895,Jonathan Doherty,Corporate,Vietnam,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,0.10000000000000001,72.5344
Standard Class,4,Tp.HCM,CA-2016-136329,7/9/2016,7/13/2016,JD-15895,Jonathan Doherty,Corporate,Vietnam,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,0,14.8752
Standard Class,7,Tp.HCM,CA-2014-146640,6/30/2014,7/5/2014,HA-14905,Helen Abelman,Consumer,Vietnam,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.768,0.20000000000000001,108.7996
First Class,7,Binh Duong,CA-2015-126697,9/21/2015,9/24/2015,SV-20815,Stuart Van,Corporate,Vietnam,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,0.20000000000000001,118.293
First Class,3,Binh Duong,CA-2015-126697,9/21/2015,9/24/2015,SV-20815,Stuart Van,Corporate,Vietnam,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,0.20000000000000001,32.13
First Class,4,Binh Duong,CA-2015-126697,9/21/2015,9/24/2015,SV-20815,Stuart Van,Corporate,Vietnam,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928,0.59999999999999998,-1.4784
Standard Class,4,Dien Bien,CA-2015-124800,9/26/2015,9/30/2015,RW-19540,Rick Wilson,Corporate,Vietnam,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,0.20000000000000001,31.2736
Standard Class,2,Dien Bien,CA-2015-124800,9/26/2015,9/30/2015,RW-19540,Rick Wilson,Corporate,Vietnam,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,0.69999999999999996,-48.392
Standard Class,2,Dien Bien,CA-2015-124800,9/26/2015,9/30/2015,RW-19540,Rick Wilson,Corporate,Vietnam,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,0.20000000000000001,14.4096
Standard Class,9,Dien Bien,CA-2015-124800,9/26/2015,9/30/2015,RW-19540,Rick Wilson,Corporate,Vietnam,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,0.69999999999999996,-59.0571
Standard Class,6,Dien Bien,CA-2015-124800,9/26/2015,9/30/2015,RW-19540,Rick Wilson,Corporate,Vietnam,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,0.20000000000000001,-1.4988
Standard Class,5,Dien Bien,CA-2015-124800,9/26/2015,9/30/2015,RW-19540,Rick Wilson,Corporate,Vietnam,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,0.20000000000000001,23.0965
Standard Class,4,Dien Bien,CA-2015-124800,9/26/2015,9/30/2015,RW-19540,Rick Wilson,Corporate,Vietnam,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,0.20000000000000001,-86.3664
Standard Class,8,Hai Duong,CA-2017-122700,11/26/2017,11/30/2017,LT-17110,Liz Thompson,Consumer,Vietnam,TEC-PH-10003092,Technology,Phones,Motorola L804,220.752,0.40000000000000002,-40.4712
Standard Class,5,Dong Nai,US-2016-153129,12/26/2016,12/30/2016,FP-14320,Frank Preis,Consumer,Vietnam,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,0,15.594
Second Class,5,Phu Yen,CA-2017-122735,4/12/2017,4/15/2017,BD-11320,Bill Donatelli,Consumer,Vietnam,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,29.7,0,13.365
Second Class,4,Phu Yen,CA-2017-122735,4/12/2017,4/15/2017,BD-11320,Bill Donatelli,Consumer,Vietnam,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,39.96,0,17.982
Second Class,2,Nghe An,CA-2017-128160,12/19/2017,12/24/2017,MM-17920,Michael Moore,Consumer,Vietnam,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,0.20000000000000001,11.46
First Class,2,Kien Giang,CA-2017-117695,8/5/2017,8/8/2017,PW-19030,Pauline Webber,Corporate,Vietnam,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,0,6.3296
Standard Class,4,Gia Lai,CA-2015-166135,10/1/2015,10/6/2015,SC-20440,Shaun Chance,Corporate,Vietnam,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424,0.20000000000000001,17.428
Standard Class,9,Hai Phong,CA-2016-133725,5/23/2016,5/28/2016,KL-16645,Ken Lonsdale,Consumer,Vietnam,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,0.20000000000000001,148.4946
1st class,4,Hai Phong,CA-2017-102337,6/13/2017,6/16/2017,SD-20485,Shirley Daniels,Home Office,Vietnam,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.736,0.20000000000000001,-39.1248
1st class,7,Hai Phong,CA-2017-102337,6/13/2017,6/16/2017,SD-20485,Shirley Daniels,Home Office,Vietnam,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,470.302,0.29999999999999999,-87.3418
1st class,2,Hai Phong,CA-2017-102337,6/13/2017,6/16/2017,SD-20485,Shirley Daniels,Home Office,Vietnam,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.984,0.20000000000000001,5.998
First Class,3,Thanh Hoa,US-2014-112564,4/23/2014,4/24/2014,TS-21160,Theresa Swint,Corporate,Vietnam,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.502,0.69999999999999996,-1.7514
Standard Class,3,Ha Noi,CA-2015-145821,5/1/2015,5/7/2015,JB-15400,Jennifer Braxton,Corporate,Vietnam,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752,0.20000000000000001,11.094
First Class,1,Quang Nam,US-2015-160150,7/19/2015,7/20/2015,TS-21085,Thais Sissman,Consumer,Vietnam,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.025,0.69999999999999996,-1.35
